-71.682,35.6935,4217.66
-71.941,35.5544,4210.81
-72.1738,35.4514,4206.9
-72.4369,35.3391,4227.35
-72.7019,35.2978,4204.98
-72.9558,35.2839,4179.78
-73.2178,35.2892,3932.15
-73.4475,35.3633,3769.9
-73.6471,35.4527,3509.07
-73.84,35.5644,3120.36
-74.0289,35.6933,2721.99
-74.1706,35.8083,2603.72
-74.3141,35.924,2418.98
-74.4439,36.0392,2037.8
-74.548,36.1391,1722.3
-74.638,36.2299,1226.15
-74.712,36.3044,1002.33
-74.778,36.3696,638.541
-74.8443,36.4378,134.269
-74.9027,36.5012,50.735
-74.957,36.5565,49.0869
-75.0081,36.612,33.6733
-75.0616,36.6699,23.9264
-75.1212,36.7309,29.1001
-75.1853,36.798,29.7049
-75.249,36.8644,30.9207
-75.3251,36.9426,33.06
-75.4017,37.0222,30.2712
-75.4623,37.0872,32.2474
-75.5397,37.1672,22.2653
-75.6081,37.2377,18.7495
-75.6843,37.3122,8.4052
-75.5986,37.3532,14.2791
-75.5372,37.2822,17.5802
-75.4645,37.2108,28.5888
-75.3918,37.1367,28.9907
-75.3242,37.0694,35.2385
-75.25,36.9876,33.78
-75.1701,36.906,33.5704
-75.1108,36.8347,33.0199
-75.0542,36.7723,32.5797
-74.9959,36.7074,28.5815
-74.9386,36.6538,43.3602
-74.8819,36.5964,51.8409
-74.83,36.538,58.93
-74.773,36.4775,195.078
-74.7082,36.4133,849.848
-74.6319,36.3443,1383.71
-74.5479,36.2725,1583.75
-74.451,36.1919,1863.45
-74.3411,36.1115,2158.62
-74.1998,36.0144,2420.05
-74.0587,35.9136,2579.88
-73.9074,35.813,2807.78
-73.7377,35.6872,3264.77
-73.5634,35.5971,3539.22
-73.3766,35.5096,3807.33
-73.1806,35.4394,3925.46
-72.9612,35.44,4038.34
-72.7314,35.4708,4103.02
-72.4915,35.5055,4139.58
-72.2788,35.6078,4127.39
-72.0287,35.7055,4154.34
-71.8001,35.8421,4176.64
-71.5725,35.9732,4199.81
-71.3096,36.1148,4251.03
-71.0389,36.2396,4302.92
-70.7761,36.3566,4344.71
-70.5327,36.4738,4364.94
-70.2471,36.6068,4355.66
-69.9819,36.7392,4388.12
-69.6674,36.8915,4368.24
-69.3663,37.0412,4404.01
-69.0097,37.2095,4503.5
-68.6746,37.3508,4513.13
-68.331,37.5099,4542.17
-67.9862,37.6617,4563.16
-67.6139,37.8128,4588.66
-67.2361,37.9481,4606.24
-66.903,38.0978,4623.91
-66.5699,38.2204,4643.04
-66.217,38.3729,4655.74
-65.8435,38.5345,4646.03
-65.4953,38.6719,4610.72
-65.141,38.8007,4596.2
-64.7685,38.9407,4819.05
-64.4173,39.095,4903.08
-64.03,39.2343,4903.73
-63.6947,39.3663,4935.52
-63.3125,39.5134,4931.45
-62.9283,39.6579,4922.03
-62.5987,39.7952,4933.9
-62.2106,39.9501,4946.81
-61.8203,40.1252,4938.58
-61.4047,40.2985,4879.75
-61.0122,40.464,4869.44
-60.6407,40.6105,4884.16
-60.2813,40.736,4903.54
-59.9066,40.8894,4899.04
-59.5626,41.0322,4896.89
-59.1631,41.1848,4914.59
-58.8187,41.3252,4918.2
-58.4798,41.4659,4914.69
-58.1354,41.5889,4898.26
-57.8227,41.7151,4843.81
-57.5741,41.826,4806.04
-57.3136,41.961,4762.83
-57.1018,42.1172,4700.5
-57.0678,42.3136,4607.33
-57.0879,42.496,4521.87
-57.1158,42.6819,4382.21
-57.1769,42.8573,4219.08
-57.2416,43.0183,4014.53
-57.3032,43.1608,3896.88
-57.3672,43.2711,3777.66
-57.4506,43.3808,3665.91
-57.5393,43.4855,3424.55
-57.634,43.5991,3181.44
-59.0921,45.2195,99.6499
-59.1909,45.3324,100.17
-59.2807,45.4387,101.031
-59.3652,45.5348,121.122
-59.446,45.6212,194.018
-59.5161,45.7069,176.21
-59.5915,45.7892,117.388
-59.658,45.8684,74.5288
-59.7297,45.9403,31.869
-59.7888,46.004,5.0009
-59.826,46.0583,5.0102
-59.8746,46.0069,8.2717
-59.0094,45.0994,94.8214
-58.8495,45.1591,94.8236
-57.5907,43.7562,2894.69
-75.6581,37.4118,5.3209
-75.4986,37.3661,20.9186
-75.5601,37.4421,15.949
-75.3997,37.275,25.7539
-75.2998,37.1845,29.9193
-75.2234,37.1154,34.9548
-75.1553,37.0283,37.7342
-75.0773,36.9293,52.2578
-75.0169,36.8552,53.1491
-74.9601,36.7967,37.3413
-74.9105,36.7439,36.5407
-74.8581,36.6819,47.4401
-74.8067,36.6229,82.1299
-74.7502,36.5657,266.886
-74.6856,36.5046,796.598
-74.6178,36.4523,1497.3
-74.5365,36.3855,1762.35
-74.4483,36.3217,1960.82
-74.3303,36.256,2170.25
-74.1852,36.174,2368.99
-74.0196,36.0583,2601.82
-73.8132,35.962,2957.08
-73.6612,35.7928,3236.43
-73.2789,35.6437,3676.01
-73.4168,35.805,3594.17
-72.981,35.6466,3931.03
-72.6963,35.6853,4033.59
-72.4262,35.7372,4046.9
-72.1698,35.8473,4081.93
-71.8901,36.0756,4091.25
-72.1053,36.0232,4009.02
-71.6942,36.1883,4079.55
-71.4094,36.3184,4196.3
-71.1422,36.4398,4251.46
-70.8525,36.5544,4306.74
-70.584,36.6872,4348.46
-70.3135,36.8257,4359.02
-70.0128,36.9753,4340.34
-69.7052,37.1349,4319.91
-69.2703,37.3631,4324.94
-69.5196,37.2557,4309.37
-69.0157,37.4825,4298.81
-68.7955,37.5892,4351.27
-68.3226,37.8053,4484.04
-68.5397,37.6904,4399.2
-67.8678,38.0072,4512.75
-68.1113,37.89,4519.15
-67.6199,38.0993,4536.33
-67.3279,38.2214,4561.22
-66.8362,38.3382,4605.72
-67.0963,38.3813,4560.85
-66.5917,38.4815,4622.5
-66.1551,38.7132,4623.88
-66.3811,38.6041,4629.23
-65.9008,38.8476,4611.11
-65.6095,38.972,4595.09
-65.037,39.1867,4698.9
-65.3288,39.1137,4596.89
-64.6255,39.3019,4772.44
-64.3292,39.4098,4862.9
-63.9384,39.591,4893.67
-63.5927,39.7284,4891.68
-63.1381,39.9364,4836.52
-62.8511,40.0409,4806.8
-62.4849,40.196,4844.55
-62.1299,40.3615,4883.75
-61.7619,40.5023,4754.78
-61.3773,40.6416,4746.3
-61.008,40.7691,4744.97
-60.6778,40.9201,4742.58
-60.3319,41.0697,4752.17
-60.0174,41.2149,4811.78
-59.6621,41.3397,4819.78
-59.3121,41.4691,4840.99
-58.9677,41.6093,4849.88
-58.6305,41.776,4825.02
-58.2667,41.9046,4744.36
-57.9407,42.0226,4715.31
-57.6682,42.1446,4670.27
-57.3684,42.2296,4631.39
-57.4097,42.4993,4508.17
-57.3775,42.8356,4229.57
-57.4958,42.6887,4374.29
-57.4336,43.0056,4028.25
-57.459,43.1465,3847.28
-57.5409,43.2561,3791.33
-57.6355,43.3753,3702.88
-57.7565,43.4859,3460.94
-57.728,43.7006,3064.31
-59.2353,45.149,99.8191
-59.1899,45.0227,101.266
-59.4029,45.3389,102.649
-59.3838,45.2076,100.683
-59.4709,45.4458,121.116
-59.5314,45.5423,176.945
-59.6081,45.6255,182.572
-59.6625,45.7126,148.486
-59.6859,45.7962,105.4
-59.747,45.8489,85.8671
-59.8323,45.9543,9.8425
-59.8224,45.8885,44.787
-59.9023,45.9411,7.6076
-59.1073,44.918,125.22
-58.9115,44.9796,127.722
-58.7426,45.037,127.721
-57.6951,43.8756,2555.52
-75.6382,37.5165,4.7079
-75.3866,37.3876,25.7699
-75.4606,37.4337,20.1546
-75.4784,37.5024,18.2734
-75.5444,37.5421,12.366
-75.2907,37.3114,27.9531
-75.2036,37.2411,31.666
-75.1208,37.1672,36.226
-75.0289,37.0012,68.3569
-75.031,37.0809,45.2055
-74.9848,36.943,133.733
-74.9123,36.8785,146.936
-74.8712,36.8177,66.5106
-74.824,36.7545,51.8382
-74.7802,36.6988,95.8084
-74.7263,36.6364,409.541
-74.6706,36.5759,712.538
-74.6046,36.5404,1290.55
-74.5214,36.4944,1827.55
-74.4207,36.4296,1970.78
-74.3015,36.3768,2206.51
-74.1723,36.3135,2357.76
-74.0097,36.214,2552.0
-73.7045,36.0833,3166.83
-73.8275,36.2326,2853.87
-73.5368,35.9512,3411.83
-73.1497,35.8209,3769.22
-73.2908,35.9776,3544.86
-72.8458,35.8623,3828.4
-72.566,35.9052,3887.97
-72.3306,35.9655,3919.52
-72.0364,36.2185,3965.68
-72.2954,36.1806,3838.58
-71.7116,36.4516,4015.27
-71.9714,36.4191,3857.79
-71.5092,36.5275,4133.61
-71.0545,36.7306,4199.38
-71.2946,36.6277,4165.11
-70.8202,36.8294,4249.67
-70.6134,36.9286,4260.99
-70.3926,37.0491,4246.68
-70.0054,37.2844,4235.76
-70.1993,37.1583,4249.71
-69.7975,37.3776,4247.44
-69.298,37.6057,4135.61
-69.5482,37.4784,4248.09
-69.0837,37.7048,4139.1
-68.8473,37.7997,4163.94
-68.4134,38.0445,4281.55
-68.6313,37.9223,4178.23
-67.9813,38.2542,4326.24
-68.2212,38.1491,4346.84
-67.754,38.3642,4395.33
-67.5196,38.4965,4423.68
-66.8794,38.5213,4569.29
-67.2619,38.5984,4473.79
-66.6449,38.6757,4588.47
-66.1872,38.9554,4520.02
-66.4368,38.8115,4575.91
-65.9833,39.0703,4536.96
-65.5868,39.3509,3940.09
-65.8644,39.2461,4495.8
-64.9234,39.5615,4632.13
-65.2485,39.4524,4260.92
-64.5671,39.6681,4697.71
-64.2354,39.8297,4810.72
-63.9643,39.9496,4729.97
-63.6501,40.0447,4722.56
-63.1001,40.3028,4650.93
-63.4171,40.1986,4684.6
-62.7798,40.4275,4636.23
-62.4304,40.5385,4632.11
-62.0619,40.6804,4638.66
-61.6933,40.8102,4643.03
-61.3806,40.9547,4628.14
-61.0331,41.1172,4626.6
-60.7178,41.2587,4631.76
-60.3946,41.3925,4644.3
-60.0503,41.5132,4672.41
-59.7109,41.6338,4687.78
-59.3825,41.7549,4702.09
-59.031,41.8808,4701.99
-58.6581,42.0601,4652.65
-58.3123,42.1861,4613.78
-58.0123,42.2935,4573.5
-57.7014,42.3836,4571.87
-57.75,42.6065,4497.23
-57.5756,42.9107,4219.38
-57.7979,42.8337,4218.99
-57.63,43.0993,4037.35
-57.6953,43.2472,3954.44
-57.8199,43.3387,3788.39
-57.9134,43.617,3179.68
-57.9494,43.4438,3435.59
-57.8292,43.8212,2549.96
-57.9569,43.726,2991.94
-59.3429,45.0753,99.4919
-59.3316,44.9278,142.59
-59.5996,45.3605,106.972
-59.5703,45.239,100.664
-59.5159,45.1162,99.7484
-59.5982,45.4625,127.185
-59.6646,45.5392,162.076
-59.7299,45.6267,151.42
-59.7626,45.7643,97.2765
-59.827,45.7148,109.221
-59.8395,45.805,92.7378
-59.9124,45.851,68.6273
-59.9966,45.8827,28.271
-59.3018,44.7771,164.84
-59.1268,44.7191,156.88
-58.982,44.795,204.24
-58.801,44.8641,198.919
-58.6348,44.9165,198.918
-57.8002,43.9948,1967.08
-75.6137,37.583,5.2884
-75.278,37.4382,26.6989
-75.3757,37.4943,23.2509
-75.4439,37.5807,15.7578
-75.5287,37.6081,11.8442
-75.1948,37.3642,28.6409
-75.1029,37.2825,34.511
-75.0204,37.2186,35.981
-74.9364,37.0149,134.848
-74.9187,37.0806,101.98
-74.9337,37.1595,54.0277
-74.8923,36.9568,150.323
-74.8267,36.8975,144.016
-74.7929,36.8421,90.9151
-74.7532,36.7649,112.294
-74.6973,36.712,424.249
-74.6373,36.6427,852.679
-74.5612,36.6014,1287.09
-74.4746,36.5704,1719.36
-74.3486,36.5316,1997.32
-74.2394,36.4913,2251.57
-74.124,36.4367,2408.95
-73.9847,36.3475,2574.25
-73.4359,36.135,3390.13
-73.6098,36.2527,3140.61
-73.7619,36.3757,2911.92
-73.038,36.0038,3688.72
-73.1957,36.1855,3447.01
-72.7754,36.0783,3725.63
-72.5186,36.1377,3768.48
-72.2593,36.4119,3673.65
-72.494,36.358,3666.58
-71.7342,36.6867,3981.92
-71.9451,36.6612,3773.82
-72.222,36.6183,3655.77
-71.4965,36.786,4057.69
-71.079,37.005,4143.32
-71.292,36.8953,4093.9
-70.8644,37.1088,4196.73
-70.6658,37.2199,4174.06
-70.4617,37.3268,4164.34
-70.0364,37.533,4172.05
-70.2511,37.4298,4196.92
-69.8214,37.6337,4135.55
-69.3846,37.8297,4066.74
-69.6055,37.732,4090.45
-69.1658,37.9354,4018.22
-68.9479,38.0328,3959.81
-68.5182,38.272,4148.96
-68.7295,38.1478,4075.95
-68.0649,38.4366,4231.58
-68.2503,38.3182,4192.23
-67.8519,38.5413,4162.96
-67.4706,38.7318,4218.18
-67.6815,38.6564,4169.03
-66.9655,38.7435,4522.48
-67.2724,38.8104,4299.31
-66.7144,38.8866,4536.38
-66.2658,39.1641,4302.9
-66.5208,39.0354,4319.5
-65.5879,39.6613,4176.51
-65.8757,39.5504,4008.75
-66.1344,39.4492,4306.84
-64.9407,39.9187,4532.84
-65.2656,39.7917,4420.41
-64.6161,40.0453,4583.42
-64.2955,40.172,4606.32
-64.0058,40.3007,4585.2
-63.7011,40.4162,4547.78
-63.0547,40.645,4491.59
-63.3835,40.5201,4526.35
-62.727,40.7756,4488.7
-62.3994,40.9073,4490.89
-62.0708,41.0386,4518.66
-61.7407,41.1676,4511.01
-61.4108,41.2956,4503.57
-61.081,41.4231,4502.73
-60.7498,41.5519,4512.47
-60.4181,41.6756,4533.35
-60.0878,41.7954,4557.9
-59.7596,41.9155,4575.85
-59.4471,42.0398,4593.43
-59.1453,42.1714,4588.92
-58.5679,42.3519,4530.08
-58.8351,42.2819,4554.62
-58.3016,42.4393,4464.59
-58.0405,42.5275,4409.92
-58.0484,42.7405,4239.72
-57.8204,43.0178,4102.19
-58.0411,42.9374,3985.36
-57.8362,43.1765,3987.05
-57.9956,43.2727,3770.41
-58.1267,43.6585,3022.09
-58.0897,43.5397,3293.9
-58.1312,43.3682,3421.23
-57.9397,43.9351,2074.06
-57.9833,43.8214,2545.74
-58.1273,43.7677,2643.67
-59.4759,44.9766,123.469
-59.4822,44.8175,155.59
-59.7393,45.454,150.979
-59.8128,45.3806,153.772
-59.7562,45.2793,111.256
-59.7142,45.1624,101.839
-59.6583,45.0404,102.642
-59.8081,45.5453,156.491
-59.8643,45.627,137.678
-59.9186,45.7698,95.1317
-59.9155,45.6955,114.249
-60.0137,45.8153,40.916
-60.0892,45.8757,12.9783
-59.4406,44.6881,161.34
-59.2662,44.6219,133.49
-59.0765,44.5753,123.83
-58.9781,44.6612,125.29
-58.8544,44.6797,113.39
-58.6798,44.7426,151.5
-58.5154,44.7919,151.497
-57.9001,44.1164,1214.11
-75.587,37.649,7.061
-75.1372,37.4912,27.5522
-75.2392,37.5491,25.912
-75.3472,37.579,23.0884
-75.3975,37.6614,15.0938
-75.4858,37.6688,11.4261
-75.0656,37.3836,32.7356
-74.9682,37.3243,37.2346
-74.9013,37.2413,54.999
-74.8435,37.0236,138.023
-74.8582,37.1104,67.5292
-74.8309,37.1897,62.4939
-74.7999,36.951,129.982
-74.7615,36.9018,120.852
-74.7236,36.8518,180.796
-74.6646,36.7908,254.726
-74.605,36.7255,965.181
-74.5347,36.6645,1251.04
-74.4632,36.6455,1599.0
-74.3471,36.628,1902.42
-74.2244,36.5891,2148.07
-74.065,36.5719,2397.82
-73.9299,36.4799,2613.51
-73.3477,36.3437,3329.01
-73.5123,36.4385,3054.97
-73.6845,36.5363,2850.33
-72.9446,36.2501,3544.54
-73.1137,36.3983,3406.73
-72.7228,36.3047,3585.59
-72.4308,36.5698,3568.19
-72.6569,36.507,3479.02
-71.6825,36.9018,3983.4
-71.9066,36.851,3773.24
-72.1203,36.7919,3714.07
-72.3319,36.7405,3451.27
-71.4905,37.0348,4005.27
-71.0664,37.2106,4090.57
-71.2812,37.1057,4048.47
-70.8608,37.3176,4104.35
-70.6676,37.4291,4090.08
-70.4627,37.5314,4080.92
-70.0553,37.742,4033.52
-70.2542,37.6284,4111.72
-69.8653,37.842,4018.03
-69.4199,38.0061,3904.39
-69.6451,37.9212,3945.52
-69.2049,38.1353,3863.78
-68.974,38.2125,3870.93
-68.3619,38.4693,4034.57
-68.6187,38.4759,3919.44
-68.8246,38.3779,3958.16
-68.1608,38.6238,4024.96
-67.9344,38.7316,3985.82
-67.4954,38.9112,4125.46
-67.7269,38.8289,3976.8
-67.0454,38.9318,4314.31
-67.2915,38.9928,4199.93
-66.8025,39.0946,4366.84
-66.4278,39.3609,4348.94
-66.6087,39.2304,4239.33
-65.5732,39.9569,4170.44
-65.8809,39.8276,4004.25
-66.1455,39.7066,3810.74
-66.448,39.5956,4116.32
-64.9477,40.2031,4368.66
-65.2609,40.0805,4334.75
-64.6333,40.3248,4445.43
-64.318,40.4456,4480.05
-64.0015,40.5654,4425.11
-63.684,40.6843,4383.68
-63.0503,40.9258,4267.47
-63.3655,40.8022,4333.88
-62.7371,41.0529,4181.88
-62.4227,41.1791,4248.78
-62.1073,41.3043,4294.45
-61.7908,41.4285,4359.97
-61.4731,41.5517,4391.4
-61.1543,41.6739,4378.82
-60.8344,41.7951,4311.83
-60.5134,41.9153,4299.88
-60.1914,42.0344,4327.58
-59.8687,42.1532,4367.74
-59.545,42.2711,4493.82
-59.2203,42.3879,4493.85
-58.5519,42.5993,4283.61
-58.8943,42.5036,4337.47
-58.3078,42.6665,4196.05
-58.2798,42.8766,3960.51
-58.0122,43.115,3919.39
-58.243,43.0246,3865.21
-58.1801,43.1923,3724.76
-58.2837,43.7209,2373.21
-58.2938,43.5926,2819.49
-58.2655,43.462,3111.67
-58.3089,43.289,3490.91
-58.0289,44.0548,1214.13
-58.1538,43.9914,1164.47
-58.0777,43.8826,2041.15
-58.1728,43.8471,2204.68
-58.2602,43.8212,2175.71
-59.6363,44.8964,147.059
-59.6574,44.7219,147.66
-59.8897,45.4699,178.483
-59.9872,45.4104,181.256
-59.931,45.319,183.247
-59.8931,45.2102,126.699
-59.8621,45.0885,120.34
-59.8217,44.9601,159.984
-59.946,45.5541,179.291
-59.9872,45.6352,140.154
-60.0155,45.7222,75.783
-60.1306,45.8163,6.756
-60.0825,45.767,29.0788
-59.5685,44.607,125.21
-59.4272,44.5538,123.92
-59.3148,44.4842,118.77
-59.188,44.5219,105.97
-59.0764,44.4602,101.76
-58.954,44.4799,96.72
-58.895,44.5721,62.7601
-58.7459,44.5755,55.09
-58.5618,44.6049,43.4497
-58.4057,44.6661,43.4538
-57.9868,44.2328,678.405
-75.5521,37.7125,7.2742
-75.0146,37.4644,35.0912
-74.9916,37.5497,33.6123
-75.0912,37.593,31.784
-75.1838,37.6482,28.0279
-75.2972,37.6484,20.2576
-75.3563,37.7363,14.979
-75.4488,37.7449,10.4966
-74.9307,37.4136,38.152
-74.8563,37.3031,54.8857
-74.8376,37.3711,44.1726
-74.7952,37.2526,64.6073
-74.7725,37.0044,118.445
-74.7976,37.0879,106.789
-74.7705,37.146,68.508
-74.7416,37.2045,69.8753
-74.7242,36.965,115.419
-74.6746,36.9247,120.968
-74.6233,36.879,271.244
-74.5672,36.8156,1049.55
-74.4985,36.7424,1398.36
-74.3917,36.7292,1789.52
-74.281,36.7078,2013.47
-74.1628,36.6713,2214.63
-73.819,36.658,2747.39
-74.0069,36.7053,2392.85
-73.2836,36.5508,3196.48
-73.5192,36.6683,3023.36
-72.8915,36.4478,3461.51
-73.0482,36.6315,3327.83
-72.5568,36.6975,3396.74
-72.8114,36.6668,3304.51
-71.6784,37.1326,3690.52
-71.8458,37.0243,3618.42
-72.0474,36.9791,3595.45
-72.2601,36.9207,3592.53
-72.4785,36.8695,3351.8
-71.481,37.2404,3785.31
-71.0529,37.4035,4048.12
-71.2922,37.3648,3916.74
-70.8727,37.5387,4002.05
-70.651,37.644,3934.72
-70.4467,37.7447,3948.87
-70.1249,37.9838,3875.63
-70.2553,37.8248,3955.76
-69.8926,38.0455,3799.82
-69.4492,38.1534,3799.2
-69.6645,38.0966,3843.53
-69.0945,38.3501,3737.67
-69.3238,38.3072,3715.64
-68.4671,38.6222,3774.27
-68.7662,38.608,3576.74
-68.9987,38.5323,3503.87
-68.1241,38.8422,3715.04
-68.3287,38.766,3658.42
-67.9292,38.9336,3734.49
-67.5146,39.0795,3797.12
-67.7254,39.0131,3707.97
-67.1009,39.1557,4146.0
-67.3333,39.1555,3857.22
-66.8599,39.2716,4260.8
-66.7493,39.4997,4221.25
-65.5547,40.1874,4043.61
-65.807,40.084,3957.68
-66.0444,40.0304,3719.92
-66.2454,39.9051,3605.1
-66.4483,39.82,3498.15
-66.7603,39.6987,3730.88
-64.8261,40.4804,4323.39
-65.0845,40.4298,4207.53
-65.2927,40.2894,4186.57
-64.5545,40.587,4321.2
-64.2905,40.6936,4306.78
-64.0185,40.7962,4231.97
-63.7386,40.9104,4192.59
-62.98,41.1904,4054.32
-63.2421,41.084,4096.37
-63.4921,41.021,4128.44
-62.7115,41.2964,4005.09
-62.4421,41.4239,3992.38
-62.1567,41.5173,4018.39
-61.7114,41.701,4220.51
-61.951,41.6391,4143.47
-61.4593,41.8124,4222.31
-61.181,41.8989,4215.82
-60.7416,42.0924,4054.02
-60.9834,42.0142,4082.32
-60.4623,42.1759,4025.44
-60.1906,42.2792,4083.7
-59.9429,42.3694,4169.26
-59.4549,42.5211,4272.81
-59.6999,42.4693,4171.91
-59.1921,42.6256,4217.03
-58.5237,42.8193,3987.32
-58.7042,42.7487,4196.96
-58.9017,42.6787,4177.91
-58.4499,42.9924,3785.2
-58.3837,43.1241,3760.75
-58.3397,43.8007,1886.44
-58.4171,43.7681,1884.68
-58.44,43.6698,2512.78
-58.4586,43.5268,2966.98
-58.4409,43.384,3315.87
-58.4854,43.2304,3536.76
-58.1232,44.1702,678.189
-58.2058,44.0765,817.76
-58.2743,44.0058,1013.36
-58.237,43.9495,1330.58
-58.1841,43.9063,1838.79
-58.2556,43.8958,1786.43
-58.3372,43.8743,1535.29
-59.8153,44.8102,195.715
-59.8444,44.6426,106.05
-59.7175,44.5554,105.68
-60.0426,45.492,179.98
-60.152,45.44,173.325
-60.1065,45.3554,150.946
-60.0589,45.2569,134.553
-60.0297,45.1425,125.64
-60.0112,45.0153,120.408
-59.9855,44.8805,171.921
-60.0728,45.5735,176.607
-60.0949,45.6538,89.9125
-60.1381,45.7106,41.0494
-60.1645,45.7637,7.3777
-59.5742,44.4823,116.64
-59.4437,44.4171,137.8
-59.3004,44.3764,158.47
-59.1949,44.4354,104.68
-59.1377,44.3718,115.82
-58.9967,44.3799,91.22
-58.8494,44.4135,39.9802
-58.7906,44.4914,45.9901
-58.6454,44.4893,38.04
-58.4285,44.4741,40.2095
-58.2811,44.5432,40.2015
-58.0863,44.338,179.695
-75.5136,37.7749,8.002
-74.8939,37.4992,38.7532
-74.8606,37.5866,42.945
-74.9493,37.6426,33.4741
-75.0451,37.6949,30.46
-75.1594,37.7364,27.2719
-75.2593,37.7323,22.1
-75.313,37.8114,16.409
-75.3995,37.8163,10.5417
-75.4752,37.8374,7.5805
-74.7978,37.4478,47.6379
-74.7606,37.3184,68.5043
-74.7276,37.3829,58.3657
-74.7104,37.2633,82.666
-74.696,37.0197,109.18
-74.745,37.0577,139.216
-74.7174,37.1111,137.938
-74.6898,37.1645,86.5836
-74.6619,37.2179,88.3106
-74.6468,36.9816,116.621
-74.5966,36.9444,824.479
-74.5305,36.8872,1296.44
-74.4602,36.8169,1600.95
-74.3525,36.8088,1825.91
-74.2276,36.797,2070.95
-74.1035,36.7795,2269.55
-73.6971,36.8292,2822.6
-73.8977,36.8519,2463.8
-74.0337,36.8602,2356.86
-73.244,36.7587,3157.34
-73.4314,36.8728,2997.53
-72.9816,36.8063,3202.55
-72.7156,36.8235,3209.98
-71.7458,37.2936,3565.6
-71.9267,37.1652,3530.08
-72.1599,37.1187,3500.12
-72.3885,37.0602,3344.2
-72.6177,37.0081,3183.69
-71.5645,37.4206,3551.08
-71.1604,37.5495,3980.7
-71.4167,37.5684,3589.44
-70.8265,37.7595,3833.39
-71.0214,37.6776,3804.47
-70.6262,37.8591,3789.0
-70.4022,37.9683,3727.89
-70.0332,38.1994,3633.42
-70.2557,38.1587,3606.55
-69.7998,38.2363,3677.93
-69.566,38.2768,3710.44
-69.2343,38.486,3474.77
-69.4634,38.4505,3493.78
-68.583,38.7487,3575.23
-68.792,38.7696,3295.76
-68.98,38.6998,3422.69
-69.1986,38.6451,3423.83
-68.0733,39.0427,3396.22
-68.2742,38.9641,3510.05
-68.4622,38.8774,3465.25
-67.8824,39.1164,3415.5
-67.4866,39.2559,3748.25
-67.6819,39.1821,3573.95
-67.0691,39.3861,3940.55
-67.2805,39.3193,3894.69
-67.0194,39.5787,3624.36
-65.5566,40.362,3963.07
-65.7698,40.2759,3847.67
-65.9752,40.2235,3660.08
-66.1473,40.1604,3570.77
-66.2811,40.0717,3537.3
-66.4952,39.9814,3504.54
-66.6601,39.8753,3274.51
-66.8771,39.8809,2996.65
-67.005,39.7618,3252.02
-64.7371,40.6517,4210.82
-64.9294,40.6714,4017.51
-65.188,40.5947,3987.43
-65.3421,40.4546,4036.76
-64.5723,40.813,4059.54
-64.2896,40.9033,4085.08
-64.0503,40.9898,4034.04
-63.6611,41.1459,4003.08
-63.8721,41.0806,4034.3
-62.9747,41.3925,3844.47
-63.2058,41.311,3833.42
-63.4311,41.2173,3915.68
-62.7439,41.4785,3821.51
-62.3628,41.6525,3787.15
-62.5729,41.605,3728.61
-62.1557,41.7358,3885.93
-61.7505,41.9127,3971.82
-61.9492,41.8296,3937.01
-61.4005,42.0244,4075.47
-61.5831,41.9897,4002.99
-61.2162,42.1062,3957.94
-60.6717,42.3214,3737.1
