id,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),sea_water_temperature (degree_C)
100420701,2010-10-09T11:50:00Z,42.2439,-70.6026,1.0,NaN
100420701,2010-10-09T13:50:00Z,42.227,-70.6013,1.0,NaN
100420701,2010-10-09T15:50:00Z,42.21,-70.5991,1.0,NaN
100420701,2010-10-09T17:50:00Z,42.1992,-70.5887,1.0,NaN
100420701,2010-10-09T21:50:00Z,42.1928,-70.5851,1.0,NaN
100420701,2010-10-09T23:50:00Z,42.1836,-70.5768,1.0,NaN
100420701,2010-10-10T01:50:00Z,42.1691,-70.5766,1.0,NaN
100420701,2010-10-10T03:50:00Z,42.1493,-70.5743,1.0,NaN
100420701,2010-10-10T05:50:00Z,42.1345,-70.567,1.0,NaN
100420701,2010-10-10T07:50:00Z,42.1303,-70.5535,1.0,NaN
100420701,2010-10-10T09:50:00Z,42.1339,-70.5384,1.0,NaN
100420701,2010-10-10T11:50:00Z,42.1334,-70.529,1.0,NaN
100420701,2010-10-10T13:50:00Z,42.123,-70.5276,1.0,NaN
100420701,2010-10-10T15:59:00Z,42.1093,-70.5289,1.0,NaN
100420701,2010-10-10T17:50:00Z,42.1034,-70.5286,1.0,NaN
100420701,2010-10-10T19:50:00Z,42.1106,-70.5202,1.0,NaN
100420701,2010-10-10T21:50:00Z,42.1243,-70.5062,1.0,NaN
100420701,2010-10-10T23:59:00Z,42.1337,-70.495,1.0,NaN
100420701,2010-10-11T01:50:00Z,42.1335,-70.4859,1.0,NaN
100420701,2010-10-11T03:50:00Z,42.1259,-70.4771,1.0,NaN
100420701,2010-10-11T05:50:00Z,42.1156,-70.4629,1.0,NaN
100420701,2010-10-11T07:50:00Z,42.1112,-70.4512,1.0,NaN
100420701,2010-10-11T09:50:00Z,42.114,-70.4402,1.0,NaN
100420701,2010-10-11T11:50:00Z,42.117,-70.4291,1.0,NaN
100420701,2010-10-11T13:50:00Z,42.1067,-70.4242,1.0,NaN
100420701,2010-10-11T15:50:00Z,42.0884,-70.4195,1.0,NaN
100420701,2010-10-11T17:50:00Z,42.0677,-70.4107,1.0,NaN
100420701,2010-10-11T19:50:00Z,42.0567,-70.3986,1.0,NaN
100420701,2010-10-11T21:50:00Z,42.0514,-70.3947,1.0,NaN
100420701,2010-10-11T23:50:00Z,42.0542,-70.3997,1.0,NaN
100420701,2010-10-12T01:50:00Z,42.0515,-70.4094,1.0,NaN
100420701,2010-10-12T03:50:00Z,42.0408,-70.4222,1.0,NaN
100420701,2010-10-12T05:50:00Z,42.0314,-70.4335,1.0,NaN
100420701,2010-10-12T07:50:00Z,42.033,-70.4386,1.0,NaN
100420701,2010-10-12T09:50:00Z,42.043,-70.434,1.0,NaN
100420701,2010-10-12T11:50:00Z,42.0513,-70.4187,1.0,NaN
100420701,2010-10-12T13:50:00Z,42.0435,-70.4105,1.0,NaN
100420701,2010-10-12T15:50:00Z,42.0226,-70.4113,1.0,NaN
100420701,2010-10-12T17:50:00Z,41.9997,-70.4162,1.0,NaN
100420701,2010-10-12T19:59:00Z,41.9836,-70.4255,1.0,NaN
100420701,2010-10-12T21:50:00Z,41.9837,-70.4386,1.0,NaN
100420701,2010-10-12T23:59:00Z,41.9951,-70.4496,1.0,NaN
100420701,2010-10-13T01:50:00Z,42.0064,-70.4555,1.0,NaN
100420701,2010-10-13T03:59:00Z,42.0061,-70.4583,1.0,NaN
100420701,2010-10-13T05:50:00Z,41.9982,-70.4569,1.0,NaN
100420701,2010-10-13T07:50:00Z,41.9881,-70.4566,1.0,NaN
100420701,2010-10-13T09:50:00Z,41.988,-70.4602,1.0,NaN
100420701,2010-10-13T11:59:00Z,41.994,-70.4639,1.0,NaN
100420701,2010-10-13T13:50:00Z,42.0001,-70.4669,1.0,NaN
100420701,2010-10-13T15:50:00Z,41.9971,-70.47,1.0,NaN
100420701,2010-10-13T17:50:00Z,41.99,-70.4737,1.0,NaN
100420701,2010-10-13T19:50:00Z,41.9843,-70.4807,1.0,NaN
100420701,2010-10-13T21:50:00Z,41.9918,-70.487,1.0,NaN
100420701,2010-10-13T23:50:00Z,42.006,-70.4887,1.0,NaN
100420701,2010-10-14T01:50:00Z,42.024,-70.4904,1.0,NaN
100420701,2010-10-14T03:50:00Z,42.0335,-70.4874,1.0,NaN
100420701,2010-10-14T05:50:00Z,42.0345,-70.4849,1.0,NaN
100420701,2010-10-14T07:50:00Z,42.0319,-70.4839,1.0,NaN
100420701,2010-10-14T09:50:00Z,42.035,-70.4849,1.0,NaN
100420701,2010-10-14T11:50:00Z,42.0445,-70.4869,1.0,NaN
100420701,2010-10-14T13:50:00Z,42.059,-70.4902,1.0,NaN
100420701,2010-10-14T15:50:00Z,42.0708,-70.4961,1.0,NaN
100420701,2010-10-14T17:59:00Z,42.0786,-70.5042,1.0,NaN
100420701,2010-10-14T20:05:00Z,42.0855,-70.5091,1.0,NaN
100420701,2010-10-14T21:50:00Z,42.0954,-70.512,1.0,NaN
100420701,2010-10-14T23:50:00Z,42.1108,-70.5106,1.0,NaN
100420701,2010-10-15T01:59:00Z,42.1265,-70.5112,1.0,NaN
100420701,2010-10-15T03:50:00Z,42.1386,-70.5194,1.0,NaN
100420701,2010-10-15T05:50:00Z,42.1434,-70.534,1.0,NaN
100420701,2010-10-15T07:50:00Z,42.1448,-70.5511,1.0,NaN
100420701,2010-10-15T09:50:00Z,42.1488,-70.5675,1.0,NaN
100420701,2010-10-15T11:50:00Z,42.1625,-70.5678,1.0,NaN
100420701,2010-10-15T13:50:00Z,42.1718,-70.5418,1.0,NaN
100420701,2010-10-15T15:50:00Z,42.1779,-70.5041,1.0,NaN
100420701,2010-10-15T17:50:00Z,42.1712,-70.4715,1.0,NaN
100420701,2010-10-15T19:50:00Z,42.1621,-70.4437,1.0,NaN
100420701,2010-10-15T21:50:00Z,42.1521,-70.4281,1.0,NaN
100420701,2010-10-15T23:50:00Z,42.1537,-70.4116,1.0,NaN
100420701,2010-10-16T01:50:00Z,42.1604,-70.3852,1.0,NaN
100420701,2010-10-16T03:50:00Z,42.1697,-70.3482,1.0,NaN
100420701,2010-10-16T13:50:00Z,42.0817,-70.1892,1.0,NaN
100420702,2010-10-09T11:41:00Z,42.2488,-70.615,1.0,NaN
100420702,2010-10-09T13:41:00Z,42.234,-70.6148,1.0,NaN
100420702,2010-10-09T15:40:00Z,42.2178,-70.6145,1.0,NaN
100420702,2010-10-09T17:41:00Z,42.2066,-70.604,1.0,NaN
100420702,2010-10-09T19:41:00Z,42.2015,-70.5928,1.0,NaN
100420702,2010-10-09T21:41:00Z,42.1975,-70.5742,1.0,NaN
100420702,2010-10-09T23:41:00Z,42.1886,-70.565,1.0,NaN
100420702,2010-10-10T01:41:00Z,42.1731,-70.5654,1.0,NaN
100420702,2010-10-10T03:40:00Z,42.1549,-70.565,1.0,NaN
100420702,2010-10-10T05:41:00Z,42.1403,-70.5562,1.0,NaN
100420702,2010-10-10T07:55:00Z,42.1357,-70.5422,1.0,NaN
100420702,2010-10-10T09:41:00Z,42.1375,-70.5262,1.0,NaN
100420702,2010-10-10T11:42:00Z,42.1386,-70.5169,1.0,NaN
100420702,2010-10-10T13:41:00Z,42.1309,-70.5132,1.0,NaN
100420702,2010-10-10T15:41:00Z,42.1185,-70.509,1.0,NaN
100420702,2010-10-10T19:47:00Z,42.1124,-70.489,1.0,NaN
100420702,2010-10-10T21:41:00Z,42.1181,-70.474,1.0,NaN
100420702,2010-10-10T23:56:00Z,42.1237,-70.4635,1.0,NaN
100420702,2010-10-11T01:41:00Z,42.1223,-70.4561,1.0,NaN
100420702,2010-10-11T03:40:00Z,42.1124,-70.4506,1.0,NaN
100420702,2010-10-11T05:41:00Z,42.0979,-70.4426,1.0,NaN
100420702,2010-10-11T07:41:00Z,42.0899,-70.435,1.0,NaN
100420702,2010-10-11T09:41:00Z,42.09,-70.4267,1.0,NaN
100420702,2010-10-11T11:41:00Z,42.0941,-70.4186,1.0,NaN
100420702,2010-10-11T13:41:00Z,42.0886,-70.4166,1.0,NaN
100420702,2010-10-11T15:41:00Z,42.0744,-70.4143,1.0,NaN
100420702,2010-10-11T17:41:00Z,42.0578,-70.4081,1.0,NaN
100420702,2010-10-11T19:41:00Z,42.0466,-70.3999,1.0,NaN
100420702,2010-10-11T21:41:00Z,42.0429,-70.395,1.0,NaN
100420702,2010-10-11T23:40:00Z,42.0446,-70.397,1.0,NaN
100420702,2010-10-12T01:41:00Z,42.041,-70.4066,1.0,NaN
100420702,2010-10-12T03:41:00Z,42.0299,-70.421,1.0,NaN
100420702,2010-10-12T05:46:00Z,42.0211,-70.4341,1.0,NaN
100420702,2010-10-12T07:41:00Z,42.0232,-70.4416,1.0,NaN
100420702,2010-10-12T09:41:00Z,42.0362,-70.4399,1.0,NaN
100420702,2010-10-12T11:56:00Z,42.0479,-70.4277,1.0,NaN
100420702,2010-10-12T13:41:00Z,42.0442,-70.4199,1.0,NaN
100420702,2010-10-12T15:41:00Z,42.0272,-70.4208,1.0,NaN
100420702,2010-10-12T17:41:00Z,42.0068,-70.4254,1.0,NaN
100420702,2010-10-12T19:47:00Z,41.9931,-70.434,1.0,NaN
100420702,2010-10-12T21:41:00Z,41.9939,-70.446,1.0,NaN
100420702,2010-10-12T23:55:00Z,42.0059,-70.4557,1.0,NaN
100420702,2010-10-13T01:46:00Z,42.0183,-70.461,1.0,NaN
100420702,2010-10-13T03:46:00Z,42.0189,-70.463,1.0,NaN
100420702,2010-10-13T07:47:00Z,42.0017,-70.4609,1.0,NaN
100420702,2010-10-13T09:46:00Z,42.0008,-70.4628,1.0,NaN
100420702,2010-10-13T11:41:00Z,42.0063,-70.4648,1.0,NaN
100420702,2010-10-13T13:55:00Z,42.0132,-70.4661,1.0,NaN
100420702,2010-10-13T15:41:00Z,42.0095,-70.4705,1.0,NaN
100420702,2010-10-13T17:46:00Z,42.0013,-70.4783,1.0,NaN
100420702,2010-10-13T19:46:00Z,41.9947,-70.4896,1.0,NaN
100420702,2010-10-13T21:41:00Z,42.002,-70.5001,1.0,NaN
100420702,2010-10-13T23:41:00Z,42.0166,-70.504,1.0,NaN
100420702,2010-10-14T01:41:00Z,42.0335,-70.5026,1.0,NaN
100420702,2010-10-14T03:46:00Z,42.0413,-70.5006,1.0,NaN
100420702,2010-10-14T05:46:00Z,42.0409,-70.5015,1.0,NaN
100420702,2010-10-14T07:41:00Z,42.0378,-70.5045,1.0,NaN
100420702,2010-10-14T09:41:00Z,42.0411,-70.5068,1.0,NaN
100420702,2010-10-14T11:46:00Z,42.051,-70.5069,1.0,NaN
100420702,2010-10-14T13:46:00Z,42.0655,-70.5085,1.0,NaN
100420702,2010-10-14T15:40:00Z,42.0778,-70.5125,1.0,NaN
100420702,2010-10-14T17:41:00Z,42.0861,-70.5187,1.0,NaN
100420702,2010-10-14T19:41:00Z,42.0922,-70.5233,1.0,NaN
100420702,2010-10-14T21:46:00Z,42.1002,-70.5244,1.0,NaN
100420702,2010-10-14T23:41:00Z,42.1147,-70.5223,1.0,NaN
100420702,2010-10-15T01:41:00Z,42.1306,-70.5212,1.0,NaN
100420702,2010-10-15T03:41:00Z,42.1437,-70.5273,1.0,NaN
100420702,2010-10-15T05:46:00Z,42.1478,-70.5412,1.0,NaN
100420702,2010-10-15T07:41:00Z,42.147,-70.5587,1.0,NaN
100420702,2010-10-15T09:41:00Z,42.1518,-70.5759,1.0,NaN
100420702,2010-10-15T11:41:00Z,42.1656,-70.5792,1.0,NaN
100420702,2010-10-15T13:41:00Z,42.1748,-70.5571,1.0,NaN
100420702,2010-10-15T15:46:00Z,42.1803,-70.52,1.0,NaN
100420702,2010-10-15T17:42:00Z,42.1741,-70.4874,1.0,NaN
100420702,2010-10-15T19:42:00Z,42.1639,-70.4602,1.0,NaN
100420702,2010-10-15T21:56:00Z,42.1541,-70.441,1.0,NaN
100420702,2010-10-15T23:41:00Z,42.1548,-70.4249,1.0,NaN
100420702,2010-10-16T01:41:00Z,42.1615,-70.4032,1.0,NaN
100420702,2010-10-16T03:41:00Z,42.1708,-70.3719,1.0,NaN
100420702,2010-10-16T05:47:00Z,42.1728,-70.3428,1.0,NaN
100420702,2010-10-16T07:47:00Z,42.1645,-70.325,1.0,NaN
100420702,2010-10-16T09:41:00Z,42.1439,-70.3097,1.0,NaN
100420702,2010-10-16T11:46:00Z,42.13,-70.2878,1.0,NaN
100420702,2010-10-16T13:47:00Z,42.1237,-70.252,1.0,NaN
100420702,2010-10-16T15:46:00Z,42.1196,-70.1979,1.0,NaN
100420702,2010-10-16T19:41:00Z,42.0901,-70.0979,1.0,NaN
100420702,2010-10-16T21:41:00Z,42.0699,-70.0546,1.0,NaN
100420702,2010-10-16T23:41:00Z,42.0301,-70.0043,1.0,NaN
100420702,2010-10-17T01:41:00Z,41.978,-69.9647,1.0,NaN
100420702,2010-10-17T03:41:00Z,41.9333,-69.9366,1.0,NaN
100420702,2010-10-17T05:41:00Z,41.9061,-69.9218,1.0,NaN
100420702,2010-10-17T07:41:00Z,41.8949,-69.9181,1.0,NaN
100420702,2010-10-17T09:46:00Z,41.8865,-69.915,1.0,NaN
100420702,2010-10-17T11:41:00Z,41.871,-69.9069,1.0,NaN
100420702,2010-10-17T13:41:00Z,41.8462,-69.8921,1.0,NaN
100420702,2010-10-17T15:42:00Z,41.8218,-69.8757,1.0,NaN
100420702,2010-10-17T17:40:00Z,41.8081,-69.8663,1.0,NaN
100420702,2010-10-17T19:41:00Z,41.8038,-69.8666,1.0,NaN
100420702,2010-10-17T21:41:00Z,41.8063,-69.8739,1.0,NaN
100420702,2010-10-17T23:40:00Z,41.8065,-69.8788,1.0,NaN
100420702,2010-10-18T03:41:00Z,41.7921,-69.8693,1.0,NaN
100420702,2010-10-18T05:46:00Z,41.7925,-69.8557,1.0,NaN
100420702,2010-10-18T07:41:00Z,41.8013,-69.8492,1.0,NaN
100420702,2010-10-18T09:41:00Z,41.8133,-69.8498,1.0,NaN
100420702,2010-10-18T11:41:00Z,41.8225,-69.8504,1.0,NaN
100420702,2010-10-18T13:41:00Z,41.8211,-69.8392,1.0,NaN
100420702,2010-10-18T15:41:00Z,41.8073,-69.8187,1.0,NaN
100420702,2010-10-18T17:41:00Z,41.7933,-69.8083,1.0,NaN
100420702,2010-10-18T19:41:00Z,41.7889,-69.8076,1.0,NaN
100420702,2010-10-18T21:41:00Z,41.793,-69.8109,1.0,NaN
100420702,2010-10-18T23:40:00Z,41.7957,-69.8134,1.0,NaN
100420702,2010-10-19T01:41:00Z,41.7899,-69.8176,1.0,NaN
100420702,2010-10-19T03:41:00Z,41.781,-69.8126,1.0,NaN
100420702,2010-10-19T05:47:00Z,41.7731,-69.8047,1.0,NaN
100420702,2010-10-19T07:41:00Z,41.7734,-69.8047,1.0,NaN
100420702,2010-10-19T09:41:00Z,41.7806,-69.8187,1.0,NaN
100420702,2010-10-19T11:41:00Z,41.7917,-69.8343,1.0,NaN
100420702,2010-10-19T13:41:00Z,41.794,-69.8444,1.0,NaN
100420702,2010-10-19T15:41:00Z,41.7941,-69.8421,1.0,NaN
100420702,2010-10-19T17:46:00Z,41.7916,-69.8347,1.0,NaN
100420702,2010-10-19T19:41:00Z,41.7967,-69.8321,1.0,NaN
100420702,2010-10-19T21:41:00Z,41.8111,-69.8489,1.0,NaN
100420702,2010-10-19T23:41:00Z,41.8274,-69.8735,1.0,NaN
100420702,2010-10-20T01:46:00Z,41.8362,-69.8769,1.0,NaN
100420702,2010-10-20T03:41:00Z,41.8315,-69.8732,1.0,NaN
100420702,2010-10-20T05:41:00Z,41.8266,-69.8654,1.0,NaN
100420702,2010-10-20T07:46:00Z,41.8316,-69.8669,1.0,NaN
100420702,2010-10-20T09:41:00Z,41.8506,-69.8769,1.0,NaN
100420702,2010-10-20T11:46:00Z,41.8808,-69.8909,1.0,NaN
100420702,2010-10-20T13:46:00Z,41.9036,-69.8896,1.0,NaN
100420702,2010-10-20T15:41:00Z,41.912,-69.8769,1.0,NaN
100420702,2010-10-20T17:41:00Z,41.9162,-69.8637,1.0,NaN
100420702,2010-10-20T19:41:00Z,41.9326,-69.8681,1.0,NaN
100420702,2010-10-20T21:41:00Z,41.9622,-69.8748,1.0,NaN
100420702,2010-10-20T23:41:00Z,41.9988,-69.8796,1.0,NaN
100420702,2010-10-21T01:41:00Z,42.0253,-69.8732,1.0,NaN
100420702,2010-10-21T03:41:00Z,42.0286,-69.8448,1.0,NaN
100420702,2010-10-21T05:41:00Z,42.0115,-69.8073,1.0,NaN
100420703,2010-12-19T23:35:00Z,42.2424,-70.6124,1.0,NaN
100420703,2010-12-20T01:34:00Z,42.2307,-70.6157,1.0,NaN
100420703,2010-12-20T03:35:00Z,42.2195,-70.6162,1.0,NaN
100420703,2010-12-20T05:43:00Z,42.2116,-70.6131,1.0,NaN
100420703,2010-12-20T07:35:00Z,42.2046,-70.6091,1.0,NaN
100420703,2010-12-20T22:01:00Z,41.9914,-70.5597,1.0,NaN
100420703,2010-12-21T13:35:00Z,41.7423,-70.4022,1.0,NaN
102420691,2010-02-24T06:00:00Z,41.9833,-69.8019,1.0,NaN
102420691,2010-02-24T06:30:00Z,41.9867,-69.8065,1.0,NaN
102420691,2010-02-24T07:00:00Z,41.9904,-69.811,1.0,NaN
102420691,2010-02-24T07:30:00Z,41.9941,-69.8163,1.0,NaN
102420691,2010-02-24T08:00:00Z,41.998,-69.8216,1.0,NaN
102420691,2010-02-24T08:30:00Z,42.002,-69.8274,1.0,NaN
102420691,2010-02-24T09:00:00Z,42.0049,-69.8333,1.0,NaN
102420691,2010-02-24T09:30:00Z,42.0068,-69.8395,1.0,NaN
102420691,2010-02-24T10:00:00Z,42.0086,-69.8454,1.0,NaN
102420691,2010-02-24T10:30:00Z,42.0093,-69.8509,1.0,NaN
102420691,2010-02-24T11:00:00Z,42.0092,-69.8558,1.0,NaN
102420691,2010-02-24T11:30:00Z,42.0086,-69.8599,1.0,NaN
102420691,2010-02-24T12:00:00Z,42.0072,-69.8638,1.0,NaN
102420691,2010-02-24T12:30:00Z,42.0052,-69.8665,1.0,NaN
102420691,2010-02-24T13:00:00Z,42.0027,-69.8688,1.0,NaN
102420691,2010-02-24T13:30:00Z,42.0001,-69.8708,1.0,NaN
102420691,2010-02-24T14:00:00Z,41.9971,-69.8726,1.0,NaN
102420691,2010-02-24T14:30:00Z,41.9943,-69.874,1.0,NaN
102420691,2010-02-24T15:00:00Z,41.9922,-69.8757,1.0,NaN
102420691,2010-02-24T15:30:00Z,41.9895,-69.8777,1.0,NaN
102420691,2010-02-24T16:00:00Z,41.9882,-69.8805,1.0,NaN
102420691,2010-02-24T16:30:00Z,41.988,-69.8833,1.0,NaN
102420691,2010-02-24T17:00:00Z,41.9882,-69.8869,1.0,NaN
102420691,2010-02-24T17:30:00Z,41.9899,-69.8906,1.0,NaN
102420691,2010-02-24T18:00:00Z,41.9922,-69.8952,1.0,NaN
102420691,2010-02-24T18:30:00Z,41.9955,-69.9004,1.0,NaN
102420691,2010-02-24T19:00:00Z,41.9996,-69.9062,1.0,NaN
102420691,2010-02-24T19:30:00Z,42.0042,-69.9128,1.0,NaN
102420691,2010-02-24T20:00:00Z,42.0089,-69.9201,1.0,NaN
102420691,2010-02-24T20:30:00Z,42.0135,-69.9273,1.0,NaN
102420691,2010-02-24T21:00:00Z,42.0182,-69.9346,1.0,NaN
102420691,2010-02-24T21:30:00Z,42.0231,-69.9418,1.0,NaN
102420691,2010-02-24T22:00:00Z,42.0278,-69.9484,1.0,NaN
102420691,2010-02-24T22:30:00Z,42.0317,-69.9549,1.0,NaN
102420691,2010-02-24T23:00:00Z,42.0348,-69.9608,1.0,NaN
102420691,2010-02-24T23:30:00Z,42.0374,-69.9655,1.0,NaN
102420691,2010-02-25T00:00:00Z,42.0386,-69.9693,1.0,NaN
102420691,2010-02-25T00:30:00Z,42.0393,-69.9714,1.0,NaN
102420691,2010-02-25T01:00:00Z,42.0394,-69.9723,1.0,NaN
102420691,2010-02-25T01:30:00Z,42.0387,-69.972,1.0,NaN
102420691,2010-02-25T02:00:00Z,42.0374,-69.971,1.0,NaN
102420691,2010-02-25T02:30:00Z,42.0359,-69.9693,1.0,NaN
102420691,2010-02-25T03:00:00Z,42.0341,-69.9674,1.0,NaN
102420691,2010-02-25T03:30:00Z,42.0325,-69.9653,1.0,NaN
102420691,2010-02-25T04:00:00Z,42.0309,-69.9633,1.0,NaN
102420691,2010-02-25T04:30:00Z,42.03,-69.9613,1.0,NaN
102420691,2010-02-25T05:00:00Z,42.0294,-69.9599,1.0,NaN
102420691,2010-02-25T05:30:00Z,42.0296,-69.9586,1.0,NaN
102420691,2010-02-25T06:00:00Z,42.0302,-69.9583,1.0,NaN
102420691,2010-02-25T06:30:00Z,42.0313,-69.9587,1.0,NaN
102420691,2010-02-25T07:00:00Z,42.0333,-69.9599,1.0,NaN
102420691,2010-02-25T07:30:00Z,42.0359,-69.9617,1.0,NaN
102420691,2010-02-25T08:00:00Z,42.0391,-69.9636,1.0,NaN
102420691,2010-02-25T08:30:00Z,42.0425,-69.9652,1.0,NaN
102420691,2010-02-25T09:00:00Z,42.0457,-69.9665,1.0,NaN
102420691,2010-02-25T09:30:00Z,42.0484,-69.9677,1.0,NaN
102420691,2010-02-25T10:00:00Z,42.0504,-69.9679,1.0,NaN
102420691,2010-02-25T10:30:00Z,42.0518,-69.9681,1.0,NaN
102420691,2010-02-25T11:00:00Z,42.0521,-69.9676,1.0,NaN
102420691,2010-02-25T11:30:00Z,42.0518,-69.9659,1.0,NaN
102420691,2010-02-25T12:00:00Z,42.0503,-69.9632,1.0,NaN
102420691,2010-02-25T12:30:00Z,42.0476,-69.9593,1.0,NaN
102420691,2010-02-25T13:00:00Z,42.044,-69.9542,1.0,NaN
102420691,2010-02-25T13:30:00Z,42.0394,-69.9481,1.0,NaN
102420691,2010-02-25T14:00:00Z,42.0337,-69.9406,1.0,NaN
102420691,2010-02-25T14:30:00Z,42.027,-69.9328,1.0,NaN
102420691,2010-02-25T15:00:00Z,42.0192,-69.9251,1.0,NaN
102420691,2010-02-25T15:30:00Z,42.0113,-69.918,1.0,NaN
102420691,2010-02-25T16:00:00Z,42.003,-69.9115,1.0,NaN
102420691,2010-02-25T16:30:00Z,41.9948,-69.9061,1.0,NaN
102420691,2010-02-25T17:00:00Z,41.9876,-69.9029,1.0,NaN
102420691,2010-02-25T17:30:00Z,41.9812,-69.9008,1.0,NaN
102420691,2010-02-25T18:00:00Z,41.9763,-69.9004,1.0,NaN
102420691,2010-02-25T18:30:00Z,41.973,-69.9013,1.0,NaN
102420691,2010-02-25T19:00:00Z,41.9708,-69.9032,1.0,NaN
102420691,2010-02-25T19:30:00Z,41.97,-69.906,1.0,NaN
102420691,2010-02-25T20:00:00Z,41.9704,-69.9093,1.0,NaN
102420691,2010-02-25T20:30:00Z,41.9718,-69.9131,1.0,NaN
102420691,2010-02-25T21:00:00Z,41.9734,-69.9181,1.0,NaN
102420691,2010-02-25T21:30:00Z,41.9751,-69.9234,1.0,NaN
102420691,2010-02-25T22:00:00Z,41.9766,-69.9284,1.0,NaN
102420691,2010-02-25T22:30:00Z,41.9777,-69.9335,1.0,NaN
102420691,2010-02-25T23:00:00Z,41.978,-69.9387,1.0,NaN
102420691,2010-02-25T23:30:00Z,41.9778,-69.9432,1.0,NaN
102420691,2010-02-26T00:00:00Z,41.9763,-69.9466,1.0,NaN
102420691,2010-02-26T00:30:00Z,41.973,-69.9496,1.0,NaN
102420691,2010-02-26T01:00:00Z,41.9678,-69.9526,1.0,NaN
102420691,2010-02-26T01:30:00Z,41.9627,-69.9543,1.0,NaN
102420691,2010-02-26T02:00:00Z,41.9557,-69.9566,1.0,NaN
102420691,2010-02-26T02:30:00Z,41.9497,-69.9596,1.0,NaN
102420691,2010-02-26T03:00:00Z,41.9452,-69.9633,1.0,NaN
102420691,2010-02-26T03:30:00Z,41.9445,-69.9641,1.0,NaN
102420691,2010-02-26T04:00:00Z,41.9437,-69.9628,1.0,NaN
102420691,2010-02-26T04:30:00Z,41.9428,-69.9614,1.0,NaN
102420691,2010-02-26T05:00:00Z,41.9423,-69.9606,1.0,NaN
102420691,2010-02-26T05:30:00Z,41.9429,-69.9589,1.0,NaN
102420691,2010-02-26T06:00:00Z,41.9446,-69.9577,1.0,NaN
102420691,2010-02-26T06:30:00Z,41.9486,-69.9581,1.0,NaN
102420691,2010-02-26T07:00:00Z,41.9539,-69.9593,1.0,NaN
102420691,2010-02-26T07:30:00Z,41.9603,-69.9619,1.0,NaN
102420691,2010-02-26T08:00:00Z,41.9671,-69.965,1.0,NaN
102420691,2010-02-26T08:30:00Z,41.974,-69.9687,1.0,NaN
102420691,2010-02-26T09:00:00Z,41.9803,-69.9728,1.0,NaN
102420691,2010-02-26T09:30:00Z,41.9864,-69.9768,1.0,NaN
102420691,2010-02-26T10:00:00Z,41.9918,-69.9814,1.0,NaN
102420691,2010-02-26T10:30:00Z,41.9973,-69.9859,1.0,NaN
102420691,2010-02-26T11:00:00Z,42.0024,-69.99,1.0,NaN
102420691,2010-02-26T11:30:00Z,42.0067,-69.9938,1.0,NaN
102420691,2010-02-26T12:00:00Z,42.0102,-69.9972,1.0,NaN
102420691,2010-02-26T12:30:00Z,42.0123,-69.9999,1.0,NaN
102420691,2010-02-26T13:00:00Z,42.013,-70.0014,1.0,NaN
102420691,2010-02-26T13:30:00Z,42.0125,-70.0014,1.0,NaN
102420691,2010-02-26T14:00:00Z,42.0103,-70.0009,1.0,NaN
102420691,2010-02-26T14:30:00Z,42.0072,-69.9998,1.0,NaN
102420691,2010-02-26T15:00:00Z,42.0039,-69.9987,1.0,NaN
102420691,2010-02-26T15:30:00Z,42.0007,-69.9973,1.0,NaN
102420691,2010-02-26T16:00:00Z,41.9972,-69.9961,1.0,NaN
102420691,2010-02-26T16:30:00Z,41.9943,-69.9953,1.0,NaN
102420691,2010-02-26T17:00:00Z,41.9921,-69.9954,1.0,NaN
102420691,2010-02-26T17:30:00Z,41.9907,-69.9961,1.0,NaN
102420691,2010-02-26T18:00:00Z,41.9906,-69.9974,1.0,NaN
102420691,2010-02-26T18:30:00Z,41.9917,-69.9991,1.0,NaN
102420691,2010-02-26T19:00:00Z,41.9939,-70.0016,1.0,NaN
102420691,2010-02-26T19:30:00Z,41.9979,-70.0048,1.0,NaN
102420691,2010-02-26T20:00:00Z,42.0033,-70.0089,1.0,NaN
102420691,2010-02-26T20:30:00Z,42.0102,-70.0138,1.0,NaN
102420691,2010-02-26T21:00:00Z,42.0175,-70.019,1.0,NaN
102420691,2010-02-26T21:30:00Z,42.0245,-70.0242,1.0,NaN
102420691,2010-02-26T22:00:00Z,42.0318,-70.0303,1.0,NaN
102420691,2010-02-26T22:30:00Z,42.0386,-70.0365,1.0,NaN
102420691,2010-02-26T23:00:00Z,42.0442,-70.0433,1.0,NaN
102420691,2010-02-26T23:30:00Z,42.0488,-70.0497,1.0,NaN
102420691,2010-02-27T00:00:00Z,42.0524,-70.0556,1.0,NaN
102420691,2010-02-27T00:30:00Z,42.0551,-70.0599,1.0,NaN
102420691,2010-02-27T01:00:00Z,42.0569,-70.0631,1.0,NaN
102420691,2010-02-27T01:30:00Z,42.0578,-70.0641,1.0,NaN
102420691,2010-02-27T02:00:00Z,42.0578,-70.0624,1.0,NaN
102420691,2010-02-27T02:30:00Z,42.0563,-70.0582,1.0,NaN
102420691,2010-02-27T03:00:00Z,42.0534,-70.0517,1.0,NaN
102420691,2010-02-27T03:30:00Z,42.0491,-70.0436,1.0,NaN
102420691,2010-02-27T04:00:00Z,42.0434,-70.0346,1.0,NaN
102420691,2010-02-27T04:30:00Z,42.0371,-70.026,1.0,NaN
102420691,2010-02-27T05:00:00Z,42.0308,-70.0182,1.0,NaN
